Stage Name,Event Name,Rank,Count,Time,Num Messages,Message Length,Num Reductions,FLOP,dof0,dof1,dof2,dof3,dof4,dof5,dof6,dof7,e0,e1,e2,e3,e4,e5,e6,e7,1
Main Stage,MatGetMultiProcB,0,0,0.,0.,0.,0.,0.
Main Stage,MatSetRandom,0,0,0.,0.,0.,0.,0.
Main Stage,MatMPISumSeqNumeric,0,0,0.,0.,0.,0.,0.
Main Stage,MatMPISumSeqSymbolic,0,0,0.,0.,0.,0.,0.
Main Stage,MatMPISumSeq,0,0,0.,0.,0.,0.,0.
Main Stage,MatMPIConcateSeq,0,0,0.,0.,0.,0.,0.
Main Stage,MatGetLocalMat,0,0,0.,0.,0.,0.,0.
Main Stage,MatGetLocalMatCondensed,0,0,0.,0.,0.,0.,0.
Main Stage,MatGetBrowsOfAcols,0,0,0.,0.,0.,0.,0.
Main Stage,MatGetBrAoCol,0,0,0.,0.,0.,0.,0.
Main Stage,MatGetSymTransR,0,0,0.,0.,0.,0.,0.
Main Stage,MatCUSPARSCopyTo,0,0,0.,0.,0.,0.,0.
Main Stage,MatCUSPARSCopyFr,0,0,0.,0.,0.,0.,0.
Main Stage,MatCUSPARSSolAnl,0,0,0.,0.,0.,0.,0.
Main Stage,MatCUSPARSGenT,0,0,0.,0.,0.,0.,0.
Main Stage,MatHIPSPARSCopyTo,0,0,0.,0.,0.,0.,0.
Main Stage,MatHIPSPARSCopyFr,0,0,0.,0.,0.,0.,0.
Main Stage,MatHIPSPARSSolAnl,0,0,0.,0.,0.,0.,0.
Main Stage,MatHIPSPARSGenT,0,0,0.,0.,0.,0.,0.
Main Stage,MatVCLCopyTo,0,0,0.,0.,0.,0.,0.
Main Stage,MatDenseCopyTo,0,0,0.,0.,0.,0.,0.
Main Stage,MatDenseCopyFrom,0,0,0.,0.,0.,0.,0.
Main Stage,MatSetValBatch,0,0,0.,0.,0.,0.,0.
Main Stage,MatCreateGraph,0,0,0.,0.,0.,0.,0.
Main Stage,MatColoringApply,0,0,0.,0.,0.,0.,0.
Main Stage,MatColoringComm,0,0,0.,0.,0.,0.,0.
Main Stage,MatColoringLocal,0,0,0.,0.,0.,0.,0.
Main Stage,MatColoringIS,0,0,0.,0.,0.,0.,0.
Main Stage,MatColoringSetUp,0,0,0.,0.,0.,0.,0.
Main Stage,MatColoringWeights,0,0,0.,0.,0.,0.,0.
Main Stage,MatSetPreallCOO,0,0,0.,0.,0.,0.,0.
Main Stage,MatSetValuesCOO,0,0,0.,0.,0.,0.,0.
Main Stage,MatH2OpusBuild,0,0,0.,0.,0.,0.,0.
Main Stage,MatH2OpusComp,0,0,0.,0.,0.,0.,0.
Main Stage,MatH2OpusOrth,0,0,0.,0.,0.,0.,0.
Main Stage,MatH2OpusLR,0,0,0.,0.,0.,0.,0.
Main Stage,ISView,0,0,0.,0.,0.,0.,0.
Main Stage,ISLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMConvert,0,0,0.,0.,0.,0.,0.
Main Stage,DMGlobalToLocal,0,0,0.,0.,0.,0.,0.
Main Stage,DMLocalToGlobal,0,0,0.,0.,0.,0.,0.
Main Stage,DMLocatePoints,0,0,0.,0.,0.,0.,0.
Main Stage,DMCoarsen,0,0,0.,0.,0.,0.,0.
Main Stage,DMRefine,0,0,0.,0.,0.,0.,0.
Main Stage,DMCreateInterp,0,0,0.,0.,0.,0.,0.
Main Stage,DMCreateRestrict,0,0,0.,0.,0.,0.,0.
Main Stage,DMCreateInject,0,0,0.,0.,0.,0.,0.
Main Stage,DMCreateMat,0,0,0.,0.,0.,0.,0.
Main Stage,DMCreateMassMat,0,0,0.,0.,0.,0.,0.
Main Stage,DMLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMView,0,0,0.,0.,0.,0.,0.
Main Stage,DMAdaptInterp,0,0,0.,0.,0.,0.,0.
Main Stage,DMProjectFunc,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexBuFrCeLi,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexBuCoFrCeLi,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexCreateGmsh,0,0,0.,0.,0.,0.,0.
