issue-234-m1-1d-electron-drift-surface	5d073a116f24c1446554b6cee6c7de380a670164
issue-234-m1-1d-poisson-observer	0f29d576052ee24da06f47a884eb193bf68b1ba8
issue-234-m1-1d-poisson-scaling-ab	6091828e13278b9675fe101a76077f5aab5daec8
issue-234-m1-density-robustness-ne1e15	5ddb47e0a3bf0b22e50b78c31490361cd749309b
issue-234-m1-fixed-chi-scan	cf4d8ec4bbd2fc483a3c60d4b90cfaecaa29e311
issue-234-m1-fixed-density-dt-scan	f80a4c8c4a1d60a48c071508044dd66677c01170
