1.40991	2.45E+04
4.31921	2.03E+07
5.23252	2.57E+07
5.73276	2.73E+07
6.12087	2.79E+07
6.45661	2.81E+07
6.76041	2.81E+07
7.04194	2.80E+07
7.30678	2.78E+07
7.55851	2.76E+07
7.79965	2.74E+07
8.03196	2.71E+07
8.25683	2.69E+07
8.47529	2.66E+07
8.68822	2.64E+07
8.89622	2.62E+07
9.09987	2.59E+07
9.29961	2.57E+07
9.49583	2.55E+07
9.68886	2.53E+07
9.87892	2.51E+07
10.0663	2.50E+07
10.2513	2.48E+07
10.4339	2.46E+07
10.6144	2.45E+07
10.7929	2.43E+07
10.9696	2.42E+07
11.1446	2.40E+07
11.3179	2.39E+07
11.4896	2.38E+07
11.6599	2.37E+07
11.8289	2.36E+07
11.9966	2.34E+07
12.1629	2.33E+07
12.3282	2.32E+07
12.4924	2.31E+07
12.6555	2.31E+07
12.8177	2.30E+07
12.979	2.29E+07
13.1393	2.28E+07
13.299	2.27E+07
13.4577	2.27E+07
13.6157	2.26E+07
13.7731	2.25E+07
13.9297	2.25E+07
14.0857	2.24E+07
14.2411	2.23E+07
14.3959	2.23E+07
14.5501	2.22E+07
14.7038	2.22E+07
14.8571	2.21E+07
15.0099	2.21E+07
15.1625	2.20E+07
15.3145	2.20E+07
15.466	2.20E+07
15.6172	2.19E+07
15.7681	2.19E+07
15.9189	2.18E+07
16.0692	2.18E+07
16.2193	2.18E+07
16.3689	2.17E+07
16.5185	2.17E+07
16.6678	2.17E+07
16.817	2.16E+07
16.9658	2.16E+07
17.1147	2.16E+07
17.2633	2.16E+07
17.4117	2.15E+07
17.5598	2.15E+07
17.708	2.15E+07
17.8562	2.15E+07
18.0042	2.15E+07
18.152	2.14E+07
18.2998	2.14E+07
18.4475	2.14E+07
18.5951	2.14E+07
18.7425	2.14E+07
18.8901	2.14E+07
19.0378	2.13E+07
19.1853	2.13E+07
19.3327	2.13E+07
19.4802	2.13E+07
19.6274	2.13E+07
19.775	2.13E+07
19.9225	2.13E+07
20.0697	2.13E+07
20.2172	2.12E+07
20.3647	2.12E+07
20.5122	2.12E+07
20.6597	2.12E+07
20.8073	2.12E+07
20.9549	2.12E+07
21.1026	2.12E+07
21.2505	2.12E+07
21.3983	2.12E+07
21.5461	2.12E+07
21.694	2.12E+07
21.8419	2.12E+07
21.9897	2.12E+07
22.1378	2.12E+07
